222,8888590
223,6589030
224,3688852
225,1735322
226,10309179
227,5160030
228,2825120
229,4034341
230,10289992
231,6794505
232,1810960
233,684830
234,10381155
235,4931424
236,585653
237,7745842
238,10624430
239,3049523
240,8051470
241,6587682
242,8113238
243,4071298
244,4995619
245,351440
246,7123582
247,5491134
249,349496
250,4417453
251,8113246
252,8113289
253,9235027
254,4174640
255,3113680
256,7274726
257,4197976
258,5087660
259,5519969
260,6032796
261,8049750
262,5168139
263,5664390
264,759791
266,10587799
267,6804837
268,4386051
269,953210
270,3513050
271,5282284
272,8276005
273,10410317
274,5117259
275,346772
276,10367446
277,3132757
278,6799558
279,5165458
280,8048932
281,3513149
282,10813861
283,8813140
284,348040
285,5106540
286,5098815
287,8879079
288,5283841
289,4196511
290,3132927
291,4023820
292,780170
293,1508016
294,10643842
295,1475487
296,6756891
297,5120241
298,5118751
299,5110793
300,5322286
301,10264248
302,6832431
303,8520607
304,8832196
305,10668977
306,8833222
307,3707717
308,4006593
309,5180937
310,4200314
311,6794025
312,5188237
313,9063773
314,8730865
315,5605415
316,2931672
317,10182284
318,4039513
319,4929004
320,8289557
321,4193962
322,10652515
323,5324084
324,5476631
325,5281652
326,9066080
327,4045840
328,6033725
329,8037817
330,7745915
331,5108160
332,2834529
333,53384
334,8732280
335,5161029
336,4974395
337,3695174
338,8050350
339,10276556
340,10694200
341,8037914
342,5215897
343,5006376
344,5170869
345,10504745
346,5298342
347,5178886
348,5122120
349,4990110
350,5144485
351,7431260
352,55549
353,2925028
354,460060
355,8886970
356,5178576
357,3138615
358,10660003
359,3919730
360,8239720
361,3052419
362,8053294
363,5207770
364,1807455
365,1812106
366,3512525
367,10691995
368,2578972
369,6821170
370,4025237
371,5294908
373,8829497
374,3137503
375,4199820
376,5159393
377,73350
378,2833158
379,5102952
380,5323975
381,5178525
382,5402034
383,4506057
384,5294126
385,8520666
386,10524797
387,357316
388,4172531
389,8053448
390,10032983
391,2836190
392,4814762
393,7971486
394,5175410
395,10462171
396,5266475
397,10268960
398,8367191
399,10556877
400,4199464
401,10485406
402,8049530
403,5296595
404,5185980
405,8345686
406,4996720
407,49433
408,8130582
409,10457747
410,10623418
411,2619032
412,6587240
413,5281288
414,48640
415,4068297
416,351032
417,4857712
418,3114600
419,4041267
420,4036573
421,5677076
422,5155398
423,5209854
424,3665445
425,9016350
426,10568204
427,10525645
428,5786690
429,5113920
430,9017682
431,10545719
432,8895325
433,10297588
434,5174295
435,10511369
436,10685804
437,8128553
438,7759282
439,5786800
440,2830515
441,2829681
442,4153162
443,347922
444,5209242
445,5321980
446,3138143
447,6794386
448,5170010
449,8896330
450,8195650
451,5163650
452,4930240
453,4173759
454,2831171
455,346152
456,3688631
457,527360
458,3730050
459,3054535
460,6771084
461,2931940
462,8895473
463,682250
464,4051041
465,7687508
466,10532641
467,4028090
468,10344691
469,4500032
470,5169798
471,4035666
472,7617585
473,4042280
474,1091115
475,5156890
476,10459294
477,10180621
478,5218152
479,8052220
480,7729790
481,10401911
482,10542370
483,6849822
484,4720946
485,6795331
486,8847355
487,6589812
488,5423260
489,7021470
490,7947925
491,358347
492,5285399
493,5004349
494,6794254
495,3738930
496,5123453
497,1250337
498,5285674
499,5160200
500,5115205
501,4033256
502,4033213
503,1812122
504,4983530
505,7971575
506,5238129
507,48097
508,9043446
509,6748635
510,7736711
511,348414
512,5145260
513,48380
514,5178509
515,5286972
516,5163986
517,5001811
518,10389075
519,4995589
520,8885621
521,8191662
522,6587500
523,10570632
524,10264515
525,5004390
526,10538666
527,3512908
528,5179904
529,6794491
530,8484082
531,356654
532,5170443
533,7737858
534,3815765
535,6757847
536,8051631
537,2829312
538,8346003
539,5101409
540,1810847
541,1823183
542,8889082
543,8343608
544,8219680
545,4986172
546,354473
547,5254515
548,1561472
549,5170150
550,5299225
551,5187761
552,4990480
553,4027477
554,10364137
555,5077451
556,5117852
557,7970544
558,10016430
559,10247564
560,5173760
561,3675629
562,4217616
563,10015051
564,5160340
565,4954211
566,8557411
567,4588479
568,5082161
569,10467742
570,400645
571,5108381
572,10670505
573,5786991
574,5194466
575,4048504
576,5285437
577,1809962
578,3993590
579,10183779
580,4988825
581,8219184
582,3050068
583,348007
584,10340211
585,5167221
586,7996837
587,10691723
588,4244079
589,5102707
590,5083095
591,356816
592,3650634
593,3661822
594,51683
595,5275610
596,3143775
597,4209699
598,4192184
599,10647767
600,2827522
601,4068556
602,10632921
603,10293795
604,7664109
605,8885583
606,53180
607,4014162
608,8590095
609,800112
610,5286670
611,810320
612,10587128
613,8381976
614,4822714
615,9049304
616,54968
617,1571559
618,4893360
619,4982932
620,4814290
621,5165490
622,5787009
623,10672435
624,48445
625,4030818
626,4197488
627,5294703
628,6001904
629,8050708
630,4979443
631,5497035
632,2169959
633,10683097
634,2647036
635,3512649
636,5287758
637,5159059
638,10290702
639,5197449
640,3996352
641,10303235
642,10493816
643,10187863
644,5081505
645,5174376
646,4196023
647,2943743
648,6585930
649,3861686
650,5605547
651,10378367
652,8049815
653,8053871
654,3513009
655,4011511
656,10420851
657,6739660
658,10374132
659,10316035
660,10662006
661,5216745
662,5419441
663,3861813
664,5116635
665,4968794
666,5540526
667,2586932
668,412350
669,3672514
670,350125
671,4814886
672,4985583
673,9072713
674,4033574
675,281930
676,844845
677,3114210
678,8895449
679,73253
680,5648416
681,2069539
682,4196015
683,10672672
684,6955851
685,8085080
686,5180520
687,6597076
688,4978463
689,10478248
690,10318828
691,5283027
692,5161576
693,5442346
694,10266569
695,8053383
696,6757707
697,7274939
698,354910
699,5165008
700,5002036
701,1504185
702,4588584
703,8730741
704,5785120
705,5742919
706,4023790
707,5319544
708,8731292
709,5730082
710,10464891
711,345288
712,8219630
713,6795129
714,5007798
715,4987799
716,4007646
717,5291330
718,350486
719,3401570
720,4043090
721,1795651
722,402524
723,7686919
724,4025989
725,2364751
726,8520780
727,4010434
728,6795420
729,5117593
730,6794343
731,5787734
732,4823702
733,7735103
734,5183995
735,4050398
736,10684883
737,5404630
738,4068874
739,10438270
740,5297524
741,5178185
742,7666764
743,351261
744,6794360
745,7994958
746,3512290
747,6820573
748,4991060
749,3051595
750,3312097
751,6687857
752,8055459
753,5134757
754,4820860
755,3097560
756,10343652
757,1448463
758,2831481
759,4068793
760,3691985
761,5161703
762,4815904
763,10077464
764,8056803
765,8857768
766,8049785
767,6611850
768,5083125
769,3124509
770,8570302
771,350664
772,4988787
773,10213392
774,8306095
775,813397
776,8731420
777,10702903
778,6757901
779,8845000
780,9009701
781,4039874
782,6588441
783,10523669
784,8886440
785,3050394
786,3994198
787,8346011
788,5169534
789,10315322
790,7342020
791,7102801
792,6585922
793,805254
794,8169411
795,8048266
796,5319390
797,10283412
798,5320593
799,5096200
800,2628023
801,1360140
802,2666472
803,8875545
804,4048547
805,3086356
806,10583513
807,5208971
808,10676317
809,10481990
810,1454358
811,5356300
812,4987888
813,5169887
814,4197674
815,8870586
816,6915523
817,3051030
818,5144795
819,4030249
820,10671587
821,5173612
822,5154413
823,608246
824,635685
825,5219930
826,10248382
827,10138161
828,5731364
829,5785510
830,8049262
831,8867666
832,4050010
833,10500391
834,349348
835,2918773
836,9042229
837,3680061
838,10291261
839,2176777
840,3121119
841,6911390
842,1282905
843,10376542
844,4152115
845,8854785
846,1811452
847,3987388
848,4039130
849,5194539
850,3052133
851,8054851
852,4499735
853,10340149
854,5113504
855,7665601
856,7993820
857,5487021
858,2925710
859,6646670
860,7952589
861,7753764
862,8051763
863,5664500
864,10655883
865,6794840
866,5314348
867,4201760
868,8345996
869,5787530
870,5116112
871,1675079
872,5168490
873,6651097
874,4211600
875,8305145
876,8572305
877,10420002
878,3683419
879,5135583
880,3512690
881,5176875
882,4031245
883,6795269
884,3672972
885,6569480
886,4931874
887,10707662
888,3994155
889,3994180
890,9056416
891,7102798
892,10812571
893,8049580
894,5520630
895,8731411
896,10575154
897,5107717
898,4031199
899,4815149
900,10427619
901,4993608
902,6585345
903,2025981
904,351970
905,3719162
906,3778100
907,7124457
908,6720935
909,10276467
910,5296617
911,5182581
912,5122147
913,8055688
914,10586504
915,5220815
916,10154760
917,7020902
918,4197275
919,6871135
920,1854240
921,6795170
922,4050037
923,10566155
924,4973640
925,10582169
926,347094
927,5676940
928,1810685
929,3673065
930,3132048
931,10671935
932,4815700
933,9055088
934,3687864
935,3678342
936,844802
937,4814690
938,5178819
939,4051424
940,10683127
941,10247947
942,4505280
943,9006826
944,4983068
945,4197526
946,10236120
947,282413
948,8886679
949,5288452
950,5203287
951,10467556
952,5123623
953,2926881
954,5184401
955,1521691
956,10101225
957,10389318
958,5203201
959,4015428
960,6586104
961,10760504
962,10645748
963,10695621
964,10308687
965,8049386
966,5181658
967,4068181
968,8053120
969,4505565
970,5535824
971,10668870
972,7133090
973,7798946
974,10341129
975,6586953
976,6845452
977,5114276
978,5160383
979,6833195
980,8731373
981,354651
982,2916622
983,7714190
984,3104354
985,6795200
986,7753284
987,2585324
988,10182918
989,5212600
990,5203422
991,1548794
992,5731402
993,5289661
994,10163050
995,1735020
996,10195637
997,5208670
998,7768079
999,8588350
1000,5174988
1001,4953339
1002,5282101
1003,5106605
1004,8051593
1005,4985591
1006,4000102
1007,350249
1008,8049572
1009,793442
1010,330396
1011,5489067
1012,7971397
1013,2422794
1014,3729532
1015,4808150
1016,5135273
1017,9009833
1018,8594791
1019,10572112
1020,5286484
1021,10696172
1022,3651223
1023,5118271
1024,4814959
1025,5095441
1026,5144698
1027,10692398
1028,4505484
1029,10606912
1030,678600
1031,1809970
1032,2829070
1033,5179963
1034,7705301
1035,7651716
1036,3512142
1037,5218667
1038,5784808
1039,793574
1040,4001257
1041,5206111
1042,4210476
1043,5740401
1044,5295580
1045,3515354
1046,7678630
1047,4859723
1048,4988469
1049,5371856
1050,10375031
1051,2825368
1052,4049489
1053,8895201
1054,10397175
1055,7748086
1056,3132307
1057,5194393
1058,10546278
1059,8101213
1060,1505823
1061,7709269
1062,6637809
1063,5115752
1064,7963939
1065,6048005
1066,4065220
1067,140392
1068,7557400
1069,3512630
1070,53082
1071,8570264
1072,6689051
1073,5144850
1074,5080673
1075,7002122
1076,10493867
1077,5144817
1078,8218455
1079,4015746
1080,4821580
1081,4196945
1082,10254994
1083,4049292
1084,8886148
1085,5217466
1086,10231382
1087,6757782
1088,5283272
1089,6597874
1090,6754848
1091,8560226
1092,8895384
1093,8057249
1094,5178851
1095,8306184
1096,72621
1097,4825233
1098,8053146
1099,5197716
1100,2939266
1101,4985923
1102,10583548
1103,5285658
1104,739537
1105,5295742
1106,10023941
1107,3992845
1108,10271961
1109,352934
1110,2648903
1111,6795404
1112,4996577
1113,7695136
1114,8218463
1115,10641378
1116,5122457
1117,5206030
1118,6757685
1119,8730857
1120,5081580
1121,355291
1122,51934
1123,3685942
1124,10615610
1125,4987918
1126,6575650
1127,286630
1128,7272596
1129,10676678
1130,5081416
1131,5164028
1132,5605520
1133,6658598
1134,10522735
1135,4575687
1136,10121536
1137,8053642
1138,56715
1139,4250230
1140,265241
1141,810282
1142,10491350
1143,5120420
1144,383546
1145,3692612
1146,6794734
1147,6588700
1148,7728212
1149,5663814
1150,9000666
1151,7990561
1152,10274430
1153,3998185
1154,8054681
1155,10637958
1156,3992861
1157,8886806
1158,5175976
1159,8050740
1160,4805666
1161,4031458
1162,1819836
1163,5192013
1164,1742370
1165,7745109
1166,5785618
1167,6756522
1168,8056200
1169,5098092
1170,5319986
1171,7971087
1172,5281300
1173,6794017
1174,4986032
1175,4986067
1176,10623043
1177,4031237
1178,5106370
1179,4829069
1180,10578706
1181,6587771
1182,6586430
1183,7436157
1184,10505458
1185,2926695
1186,5298482
1187,1810677
1188,4069056
1189,2830213
1190,5285364
1191,5300347
1192,5179769
1193,5183022
1194,10312900
1195,4512790
1196,5182972
1197,6002404
1198,8397333
1199,5787696
1200,10086617
1201,10476547
1202,5299047
1203,10625666
1204,5736765
1205,2836726
1206,5176808
1207,10711848
1208,8051623
1209,509809
1210,191604
1211,3997090
1212,5787700
1213,3993930
1214,8885869
1215,2835690
1216,10493778
1217,10158111
1218,10632980
1219,8885656
1220,5127955
1221,10294678
1222,8056544
1223,5202973
1224,5785570
1225,7742665
1226,589195
1227,3079945
1228,8054673
1229,633828
1230,3692140
1231,4990919
1232,8056340
1233,5278856
1234,6794564
1235,7274696
1236,5162998
1237,10231463
1238,10681019
1239,3079180
1240,10766545
1241,4151593
1242,3505669
1243,10527451
1244,5285356
1245,3992527
1246,350389
1247,2825481
1248,672327
1249,4038509
1250,10670513
1251,10698558
1252,5291348
1253,71668
1254,5282497
1255,8305170
1256,2620855
1257,5124514
1258,7658389
1259,8049254
1260,5204496
1261,8840709
1262,3680754
1263,5115396
1264,8131210
1265,3507580
1266,10273182
1267,4197020
1268,3994368
1269,2828952
1270,5122198
1271,8855447
1272,4197119
1273,5080371
1274,441287
1275,1561456
1276,4967550
1277,5001552
1278,6795536
1279,8151997
1280,3992713
1281,8854041
1282,5110726
1283,5573882
1284,1367056
1285,6771114
1286,759732
1287,10707824
1288,10415408
1289,72648
1290,1701266
1291,8590109
1292,2928000
1293,8048924
1294,1666223
1295,8129916
1296,10293400
1297,3862143
1298,5173108
1299,10397876
1300,10643850
1301,3132498
1302,10478752
1303,5174244
1304,10490353
1305,8885885
1306,8246564
1307,10802800
1308,5321816
1309,8870691
1310,5664012
1311,274615
1312,4806654
1313,2364832
1314,4197640
1315,4015592
1316,5215102
1317,4816234
1318,2169274
1319,4027019
1320,5117445
1321,6681840
1322,5561116
1323,4590880
1324,8367868
1325,8217653
1326,6794530
1327,10381368
1328,7721218
1329,4820096
1330,3131912
1331,10211080
1332,5094216
1333,4005996
1334,3514625
1335,10426078
1336,10804870
1337,4199367
1338,7274718
1339,10661743
1340,4859995
1341,6757936
1342,3513696
1343,72028
1344,4049470
1345,3050173
1346,7972598
1347,5175380
1348,5004403
1349,10538658
1350,8305374
1351,5172616
1352,10046992
1353,5291054
1354,7759690
1355,53570
1356,8052123
1357,780448
1358,1280260
1359,10347348
1360,3236331
1361,3513823
1362,1810138
1363,8383863
1364,4030826
1365,3135780
1366,10271210
1367,6684084
1368,8191654
1369,3052010
1370,4820517
1371,10406352
1372,7660766
1373,672319
1374,10310827
1375,10331824
1376,5401895
1377,3052427
1378,8343373
1379,7722605
1380,5125960
1381,6649840
1382,5123496
1383,5284457
1384,3655440
1385,3505952
1386,3991229
1387,5282616
1388,10374760
1389,5116040
1390,4063724
1391,5787840
1392,4990900
1393,4975456
1394,10228292
1395,5691494
1396,3506436
1397,10583530
1398,5117755
1399,5122724
1400,4196996
1401,589667
1402,6785913
1403,4999487
1404,10087630
1405,4991702
1406,2820552
1407,7275145
1408,9018727
1409,54658
1410,4858530
1411,7664311
1412,5435480
1413,4195507
1414,5489750
1415,7745753
1416,6032753
1417,2083370
1418,62685
1419,7993030
1420,7970404
1421,3673235
1422,6651496
1423,4560167
1424,10187022
1425,1286471
1426,10638644
1427,10542353
1428,5084679
1429,4002377
1430,6829740
1431,6587178
1432,5117771
1433,10664696
1434,8051445
1435,4623363
1436,49930
1437,1518003
1438,5117674
1439,10649557
1440,347086
1441,4859308
1442,5785316
1443,10181601
1444,131601
1445,3711102
1446,8717036
1447,4013654
1448,3513700
1449,346020
1450,4820363
1451,10113916
1452,2646170
1453,3079678
1454,10339167
1455,9057749
1456,8221731
1457,9008330
1458,4932099
1459,10626301
1460,3514790
1461,2077388
1462,8049777
1463,4990200
1464,10659064
1465,4198409
1466,5167760
1467,6838731
1468,4859588
1469,4970799
1470,4046560
1471,5279216
1472,2464454
1473,10676252
1474,10493840
1475,355623
1476,5201985
1477,6769780
1478,48186
1479,10544585
1480,8254265
1481,8731713
1482,6795358
1483,5098823
1484,5297222
1485,6612440
1486,4805305
1487,1812165
1488,5115850
1489,5171954
1490,9057854
1491,640514
1492,5322499
1493,6953913
1494,2921936
1495,10478736
1496,5100992
1497,5295980
1498,6756468
1499,2926113
1500,4986946
1501,6698913
1502,7021410
1503,10661409
1504,4033140
1505,4175166
1506,2586304
1507,10484450
1508,51802
1509,10371311
1510,8826560
1511,7305303
1512,8343497
1513,4825390
1514,5106010
1515,2171937
1516,3997227
1517,10228225
1518,673749
1519,10648046
1520,4999509
1521,8291268
1522,5182875
1523,5737702
1524,10648925
1525,10080945
1526,4198697
1527,10444459
1528,1823477
1529,4063384
1530,5787505
1531,10550950
1532,5114314
1533,10538674
1534,6757820
1535,2586894
1536,6721001
1537,4644212
1538,10343377
1539,3134121
1540,5117453
1541,5152666
1542,4808363
1543,10190210
1544,5083400
1545,4016327
1546,2081610
1547,5675740
1548,10294406
1549,3655482
1550,5787599
1551,10661140
1552,4979010
1553,8895210
1554,5785375
1555,10748938
1556,5787432
1557,352497
1558,348481
1559,6902715
1560,10804943
1561,4815831
1562,6553192
1563,8218951
1564,8052174
1565,7720157
1566,8273391
1567,10201815
1568,3050980
1569,5158044
1570,8885508
1571,5205018
1572,6585493
1573,8304521
1574,10195998
1575,7482086
1576,10707344
1577,10265686
1578,7732880
1579,2830752
1580,5117984
1581,4007654
1582,5605440
1583,4205898
1584,10241612
1585,5293693
1586,55085
1587,10455566
1588,5179408
1589,5158133
1590,4593553
1591,5122201
1592,7994788
1593,3079520
1594,4590104
1595,4988582
1596,7743114
1597,4031377
1598,1341090
1599,4978625
1600,7742460
1601,10373594
1602,8844275
1603,4195841
1604,4025474
1605,7478003
1606,10051775
1607,10659056
1608,10162283
1609,388203
1610,4194322
1611,8052832
1612,8053278
1613,4198476
1614,10228250
1615,4195493
1616,8345643
1617,2169754
1618,4994531
1619,6589596
1620,10515445
1621,5202280
1622,10230610
1623,10722939
1624,8055050
1625,53856
1626,2934116
1627,6821324
1628,8731217
1629,5115892
1630,1737600
1631,6755500
1632,1509993
1633,10405852
1634,8411964
1635,4027620
1636,8345694
1637,6795633
1638,351369
1639,341517
1640,287784
1641,811734
1642,7274734
1643,4988892
1644,10044230
1645,6787630
1646,8305277
1647,8056056
1648,8051836
1649,8053880
1650,8730911
1651,8304475
1652,10104119
1653,10130985
1654,55360
1655,8872031
1656,4048555
1657,3506797
1658,2825872
1659,3650332
1660,335738
1661,5101255
1662,53325
1663,782599
1664,3131645
1665,6795340
1666,3514072
1667,3678164
1668,5091004
1669,5122112
1670,5349621
1671,2179067
1672,5102421
1673,10800840
1674,5605466
1675,1786393
1676,203742
1677,10576673
1678,8731241
1679,3665348
1680,3505510
1681,2831120
1682,10357513
1683,10253998
1684,800627
1685,8868840
1686,4505514
1687,8037868
1688,10185402
1689,5005175
1690,6807160
1691,8130140
1692,355259
1693,5521149
1694,4011430
1695,5315859
1696,627968
1697,7755341
1698,3992659
1699,5320364
1700,4001370
1701,5294460
1702,7814496
1703,5785030
1704,5787939
1705,6586619
1706,10204075
1707,10253696
1708,4011619
1709,3512835
1710,5177235
1711,8052182
1712,8053588
1713,2830159
1714,3673081
1715,5078962
1716,7663145
1717,4971302
1718,4159632
1719,8829993
1720,6585680
1721,5220572
1722,7759452
1723,3679659
1724,10510710
1725,3734250
1726,6596592
1727,4041216
1728,10228268
1729,10514848
1730,10368922
1731,2928361
1732,8896380
1733,5209978
1734,10633162
1735,3699498
1736,2826925
1737,4050371
1738,7686315
1739,8580715
1740,5294177
1741,677540
1742,5158320
1743,10630589
1744,4819527
1745,5177880
1746,53619
1747,6795455
1748,10287523
1749,8731080
1750,10092811
1751,10597085
1752,5788170
1753,7547293
1754,10658033
1755,10012826
1756,5150647
1757,6902600
1758,5293928
1759,5178550
1760,346799
1761,590908
1762,10635769
1763,5199719
1764,10677720
1765,10377417
1766,10448810
1767,5604826
1768,10619550
1769,345660
1770,1212141
1771,5126339
1772,347736
1773,7102720
1774,5117658
1775,5289483
1776,10146580
1778,8051461
1779,10515674
1780,8305870
1781,3053156
1782,73504
1783,5605423
1784,8215685
1785,4992679
1786,3861759
1787,10654305
1788,5163277
1789,51152
1790,7341202
1791,4151330
1792,281026
1793,1810880
1794,5171466
1795,4039335
1796,8050147
1797,5108411
1798,10650598
1799,5117585
1800,5170338
1801,4023773
1802,8049416
1803,10497927
1804,5106575
1805,3507440
1806,1810235
1807,6604536
1808,8256861
1809,7340516
1810,10337482
1811,4819535
1812,3136000
1813,5302730
1814,4177681
1815,6739814
1816,8049440
1817,5182506
1818,4998251
1819,5116694
1820,1810901
1821,2927985
1822,10445382
1823,2920077
1824,2980711
1825,8731438
1826,5111960
1827,10505156
1828,49395
1829,377465
1830,5186935
1831,6589804
1832,6770924
1833,2080621
1834,3134490
1835,5178487
1836,48690
1837,2577941
1838,10265945
1839,4593545
1840,3513068
1841,10284966
1842,283894
1843,5118220
1844,8348120
1845,5278660
1846,4967569
1847,6002250
1848,10816020
1849,3724042
1850,10271937
1851,10160345
1852,10227091
1853,9009698
1854,5164745
1855,50598
1856,9066144
1857,4046951
1858,8895406
1859,4825101
1860,5082722
1861,5166187
1862,2819627
1863,5289637
1864,5164133
1865,4982126
1866,4928601
1867,4990587
1868,1823329
1869,10559426
1870,7971362
1871,4196090
1872,5118808
1873,10074910
1874,4011961
1875,5119332
1876,354376
1877,341525
1878,4589084
1879,4952774
1880,5118662
1881,10512411
1882,6734359
1883,345687
1884,10276980
1885,7613091
1886,5207649
1888,8886431
1889,8866104
1890,2928345
1891,10328130
1892,55336
1893,4484630
1894,6585019
1902,8886920
1903,6756654
1904,3399656
1905,5739284
1906,3994279
1907,6757600
1908,5161827
1909,3051358
1910,10412590
1911,5095220
1912,10589309
1913,4982134
1914,5293820
1915,4930487
2868,75765748
2869,75758059
2878,75750864
2885,75760150
2983,75755840
2997,96391197
3047,75769042
3048,75771667
3050,75759896
3061,75772175
3108,75756129
3120,75774119
3129,75756773
3133,75763680
3144,75758199
3187,75759934
3233,75760118
3246,75784009
3254,75770814
3261,75760061
3387,96367997
3397,75772108
3400,75753995
3415,75758822
3419,75771993
3441,75756676
3482,75755939
3503,75766850
3515,75753774
3544,75759101
3548,75772019
3555,96392142
3565,75756943
3570,75756170
3574,75774127
3596,75759799
3627,75751275
3653,75756277
3655,75751941
3656,75758172
3657,75759713
3658,75750830
3664,96459034
3959,75765837
3965,75768062
4776,2407604
4780,8919658
4783,10344373
4787,210293
4788,8826587
4789,8524220
4918,8524327
4924,4002598
5542,10632905
5545,7427107
5551,5111544
5562,6589260
5564,7970714
5650,5208327
6208,10084150
6275,2207443
6495,2079089
6651,1309820
6654,10186972
6655,4378881
6657,6787690
6808,5131316
6809,1179683
6811,7493762
6814,10615121
6815,875635
6816,6876323
6817,6819532
6818,4377869
6819,4378890
6820,1431340
6821,6018890
6822,1647237
6823,1285211
6825,4369203
6826,1982010
6827,9055762
6828,7515634
6829,5713617
6830,3606694
6832,509736
6834,7235933
6835,2768755
6837,6600964
6838,1563041
6839,1226312
6840,2737183
6841,3963560
6842,1448153
6844,8013861
6845,8116199
6847,1337912
6848,9029893
6849,11707119
6850,453439
6853,1069748
6854,8821291
6858,6268692
6860,504149
6861,1341073
6862,4077679
6863,3548511
6864,10078410
6865,1200348
6866,699632
6867,7003773
6868,4599535
6869,1127870
6870,5964903
6871,502685
6872,1235745
6873,6856543
6874,6421920
6875,1501305
6876,7422423
6877,6032176
6878,1239511
6879,3962385
6880,1214039
6881,10000984
6882,9008420
6883,3962709
6884,627518
6885,1395270
6887,4377320
6888,1214454
6889,483290
6890,7385579
6891,8561800
6892,7876556
6893,500488
6894,8200181
6895,5417376
6897,10053000
6898,14459086
6899,2227479
6900,4101731
6901,1272500
6902,1295365
6903,7490470
6906,4609972
6907,2896834
6908,1222554
6909,4118952
6911,8742260
6912,1403575
6916,1470035
6917,1448153
6919,614785
6920,1679228
6921,1131460
6927,1710397
6929,1450484
6930,1242687
6934,2785323
6935,2194643
6937,1570331
6938,265748
6939,5713315
6940,560243
6941,6257186
6942,10436219
6943,8702802
6945,608670
6946,7415664
6947,10244026
6948,1039776
6949,5681014
6950,4973461
6951,6257186
6952,1221060
6954,7740794
6955,5270766
6957,478121
6958,488038
6960,8758590
6961,5132690
6962,5713382
6963,10798030
6964,10578471
6965,11375248
6966,7268912
6967,2558815
6968,5490286
6970,8606447
6973,1344471
6974,9042423
6975,5435161
6977,9014691
6978,463116
6982,14259729
6983,4383869
6984,590606
6985,4595661
6987,10703861
6988,1187368
6989,5975328
6990,7692790
6991,1972847
6993,5724805
6994,5445590
6995,1138596
6996,1131370
6998,5451094
6999,4383508
7000,1127233
7001,7515570
7002,1717138
7003,4378687
7004,601950
7006,8206155
7008,1728032
7009,1542397
7011,1414054
7012,10791477
7015,3852474
7016,6834124
7018,7808445
7019,1137700
7022,6460097
7024,7379358
7025,4404548
7026,1873326
7027,1633384
7028,1547470
7030,1574647
7031,1656546
7032,500704
7034,4485947
7036,6614035
7037,1271865
7038,1387251
7039,1672460
7040,1718509
7041,4653580
7043,1141180
7044,4237773
7045,7384416
7046,3863328
7047,1165054
7048,1266055
7049,4504747
7050,7156359
7051,1554964
7052,4642643
7056,7376405
7057,8213330
7058,1027972
7059,1679589
7062,1681435
7063,1164538
7064,4237064
7066,446866
7067,1596640
7068,1554743
7069,7877021
7070,10159681
7071,1726366
7072,1583115
7073,5439370
7074,1275615
7075,4261682
7076,1396463
